"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0031647","regulation of protein stability","BP",330,20,22,0.913062076668963,0.999932062564199
"GO:0032000","positive regulation of fatty acid beta-oxidation","BP",10,0,2,1,0.378562591930954
"GO:0033119","negative regulation of RNA splicing","BP",29,1,3,0.907232011338862,0.744161871589662
"GO:0043484","regulation of RNA splicing","BP",177,3,11,0.99993855087239,0.998866727422459
"GO:0045727","positive regulation of translation","BP",133,6,10,0.955484359141302,0.983336870434417
"GO:0045948","positive regulation of translational initiation","BP",24,0,1,1,0.96427119838775
"GO:0046321","positive regulation of fatty acid oxidation","BP",20,4,4,0.0670041255758918,0.255057968889844
"GO:0050821","protein stabilization","BP",204,8,15,0.992533213389063,0.996257998840718
"GO:0071484","cellular response to light intensity","BP",4,0,0,1,1
"GO:0071486","cellular response to high light intensity","BP",2,0,0,1,1
"GO:0090313","regulation of protein targeting to membrane","BP",35,6,7,0.0531408090059033,0.159278457699012
"GO:0090314","positive regulation of protein targeting to membrane","BP",30,5,6,0.0823323218795147,0.184745896635179
"GO:0090630","activation of GTPase activity","BP",41,2,8,0.843808460250184,0.15328205442475
"GO:0097473","retinal rod cell apoptotic process","BP",2,0,0,1,1
"GO:1903533","regulation of protein targeting","BP",57,6,10,0.290161565977739,0.196933018514661
"GO:1903674","regulation of cap-dependent translational initiation","BP",3,0,1,1,0.340435301822401
"GO:1903676","positive regulation of cap-dependent translational initiation","BP",3,0,1,1,0.340435301822401
"GO:1904688","regulation of cytoplasmic translational initiation","BP",9,0,1,1,0.713146090139783
"GO:1904690","positive regulation of cytoplasmic translational initiation","BP",6,0,1,1,0.565011609724336
"GO:1990009","retinal cell apoptotic process","BP",7,1,1,0.436448284927828,0.621374815795562
"GO:2000765","regulation of cytoplasmic translation","BP",34,1,4,0.938459413083431,0.658496465752926
"GO:0006782","protoporphyrinogen IX biosynthetic process","BP",9,1,0,0.521644595305149,1
"GO:0006784","heme A biosynthetic process","BP",10,1,0,0.559287279169741,1
"GO:0006785","heme B biosynthetic process","BP",8,1,0,0.480789561781124,1
"GO:0042541","hemoglobin biosynthetic process","BP",14,1,2,0.682494324867858,0.557928030383328
"GO:0046160","heme a metabolic process","BP",10,1,0,0.559287279169741,1
"GO:0046492","heme B metabolic process","BP",8,1,0,0.480789561781124,1
"GO:0046501","protoporphyrinogen IX metabolic process","BP",11,1,0,0.593970004948271,1
"GO:0048033","heme O metabolic process","BP",9,1,0,0.521644595305149,1
"GO:0048034","heme O biosynthetic process","BP",9,1,0,0.521644595305149,1
"GO:0048821","erythrocyte development","BP",43,4,9,0.441139528648327,0.0963768025897644
"GO:1903412","response to bile acid","BP",4,1,0,0.279405988884611,1
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",36,4,11,0.313257952222105,0.00453678071193859
"GO:0008045","motor neuron axon guidance","BP",24,2,10,0.573276310152372,0.000452249423454043
"GO:0031290","retinal ganglion cell axon guidance","BP",16,0,5,1,0.0463733188332004
"GO:0048846","axon extension involved in axon guidance","BP",18,1,6,0.771277196235733,0.0217842672430846
"GO:1902284","neuron projection extension involved in neuron projection guidance","BP",18,1,6,0.771277196235733,0.0217842672430846
"GO:0006636","unsaturated fatty acid biosynthetic process","BP",48,10,3,0.00361975614040545,0.95772312660796
"GO:0006637","acyl-CoA metabolic process","BP",83,36,5,1.17844345865047e-18,0.98725619059216
"GO:0006790","sulfur compound metabolic process","BP",286,56,36,1.37254328341726e-10,0.600483262431879
"GO:0015910","long-chain fatty acid import into peroxisome","BP",4,1,0,0.279405988884611,1
"GO:0015919","peroxisomal membrane transport","BP",22,1,0,0.835248458255786,1
"GO:0030497","fatty acid elongation","BP",15,4,1,0.0257622871918173,0.875285927058656
"GO:0035337","fatty-acyl-CoA metabolic process","BP",25,7,2,0.00249053688303879,0.853034722247468
"GO:0035383","thioester metabolic process","BP",83,36,5,1.17844345865047e-18,0.98725619059216
"GO:0036111","very long-chain fatty-acyl-CoA metabolic process","BP",2,0,0,1,1
"GO:0036113","very long-chain fatty-acyl-CoA catabolic process","BP",1,0,0,1,1
"GO:0036115","fatty-acyl-CoA catabolic process","BP",7,1,1,0.436448284927828,0.621374815795562
"GO:0043574","peroxisomal transport","BP",22,1,0,0.835248458255786,1
"GO:0044273","sulfur compound catabolic process","BP",37,3,7,0.565182458685729,0.195623408838246
"GO:1900407","regulation of cellular response to oxidative stress","BP",26,5,1,0.0490861944841279,0.972939914820123
"GO:1901568","fatty acid derivative metabolic process","BP",44,7,6,0.0542710938542617,0.513156437600282
"GO:1901569","fatty acid derivative catabolic process","BP",15,1,3,0.707487423824014,0.306280182745701
"GO:1990535","neuron projection maintenance","BP",10,0,1,1,0.750322034385208
"GO:2001279","regulation of unsaturated fatty acid biosynthetic process","BP",13,0,2,1,0.516629686458987
"GO:2001280","positive regulation of unsaturated fatty acid biosynthetic process","BP",10,0,2,1,0.378562591930954
"GO:0002072","optic cup morphogenesis involved in camera-type eye development","BP",6,0,1,1,0.565011609724336
"GO:0002138","retinoic acid biosynthetic process","BP",6,1,1,0.388323538759607,0.565011609724336
"GO:0006000","fructose metabolic process","BP",13,2,1,0.272618018517449,0.835368187003256
"GO:0006001","fructose catabolic process","BP",5,0,0,1,1
"GO:0006040","amino sugar metabolic process","BP",43,9,5,0.00548391834261894,0.670263958198878
"GO:0008299","isoprenoid biosynthetic process","BP",24,3,3,0.291441259596744,0.617516775556786
"GO:0008652","amino acid biosynthetic process","BP",62,13,8,0.000905057824452841,0.56159056168596
"GO:0009448","gamma-aminobutyric acid metabolic process","BP",7,3,2,0.0133487786067671,0.226832373296983
"GO:0009449","gamma-aminobutyric acid biosynthetic process","BP",5,1,2,0.336092779108362,0.128355917368491
"GO:0016102","diterpenoid biosynthetic process","BP",6,1,1,0.388323538759607,0.565011609724336
"GO:0016114","terpenoid biosynthetic process","BP",11,1,2,0.593970004948271,0.426721528328094
"GO:0030389","fructosamine metabolic process","BP",4,1,0,0.279405988884611,1
"GO:0030392","fructosamine catabolic process","BP",2,0,0,1,1
"GO:0031076","embryonic camera-type eye development","BP",35,2,6,0.77354276637105,0.29660893742678
"GO:0036438","maintenance of lens transparency","BP",7,0,2,1,0.226832373296983
"GO:0042904","9-cis-retinoic acid biosynthetic process","BP",2,0,0,1,1
"GO:0042905","9-cis-retinoic acid metabolic process","BP",2,0,0,1,1
"GO:0046348","amino sugar catabolic process","BP",13,4,2,0.015304621739687,0.516629686458987
"GO:0048048","embryonic eye morphogenesis","BP",32,2,5,0.728960450951238,0.401151711879587
"GO:0048592","eye morphogenesis","BP",155,7,31,0.965039982839405,0.00860132482356125
"GO:0048593","camera-type eye morphogenesis","BP",129,7,28,0.889647635930573,0.00383291762050435
"GO:0048596","embryonic camera-type eye morphogenesis","BP",25,2,4,0.595856457165974,0.409437610073534
"GO:0060900","embryonic camera-type eye formation","BP",10,0,2,1,0.378562591930954
"GO:0090596","sensory organ morphogenesis","BP",251,15,54,0.896207609271907,0.000101358241686539
"GO:0170041","non-proteinogenic amino acid metabolic process","BP",60,13,9,0.000651880177927758,0.372971177798733
"GO:0170043","non-proteinogenic amino acid biosynthetic process","BP",14,3,3,0.092002850877906,0.268839622912944
"GO:0006117","acetaldehyde metabolic process","BP",2,0,0,1,1
"GO:0018937","nitroglycerin metabolic process","BP",1,0,0,1,1
"GO:0042427","serotonin biosynthetic process","BP",4,0,2,1,0.0840970105564684
"GO:0042428","serotonin metabolic process","BP",11,1,3,0.593970004948271,0.161847378143823
"GO:0042430","indole-containing compound metabolic process","BP",14,1,4,0.682494324867858,0.096808150783046
"GO:0042435","indole-containing compound biosynthetic process","BP",4,0,2,1,0.0840970105564684
"GO:1901160","primary amino compound metabolic process","BP",14,2,4,0.302720546457373,0.096808150783046
"GO:1901162","primary amino compound biosynthetic process","BP",4,0,2,1,0.0840970105564684
"GO:1903179","regulation of dopamine biosynthetic process","BP",4,0,0,1,1
"GO:1905627","regulation of serotonin biosynthetic process","BP",2,0,0,1,1
"GO:0006714","sesquiterpenoid metabolic process","BP",1,0,0,1,1
"GO:0033306","phytol metabolic process","BP",2,0,0,1,1
"GO:0046458","hexadecanal metabolic process","BP",1,0,0,1,1
"GO:1903173","fatty alcohol metabolic process","BP",2,0,0,1,1
"GO:0006734","NADH metabolic process","BP",43,10,5,0.0015186108275722,0.670263958198878
"GO:0007338","single fertilization","BP",112,5,23,0.945924841311534,0.0159273154446432
"GO:0007339","binding of sperm to zona pellucida","BP",26,2,4,0.617527647387762,0.440067724383365
"GO:0008037","cell recognition","BP",107,11,24,0.219476598936395,0.00459919755629183
"GO:0008360","regulation of cell shape","BP",131,12,23,0.334257593282312,0.0782158025454306
"GO:0009438","methylglyoxal metabolic process","BP",8,0,0,1,1
"GO:0009566","fertilization","BP",145,9,26,0.814108333591552,0.0521072060305894
"GO:0009988","cell-cell recognition","BP",47,3,10,0.72611949158097,0.0752633083781195
"GO:0019242","methylglyoxal biosynthetic process","BP",2,0,0,1,1
"GO:0030388","fructose 1,6-bisphosphate metabolic process","BP",8,2,0,0.126059346954752,1
"GO:0035036","sperm-egg recognition","BP",32,3,6,0.465971177313772,0.227521246210621
"GO:0042181","ketone biosynthetic process","BP",42,4,5,0.423113135702626,0.64927648665902
"GO:0046184","aldehyde biosynthetic process","BP",25,8,3,0.000460012930350076,0.645891207213593
"GO:0046716","muscle cell cellular homeostasis","BP",23,1,4,0.848223840179258,0.347351661051907
"GO:0051262","protein tetramerization","BP",84,9,8,0.213583643462369,0.867303427885164
"GO:0051289","protein homotetramerization","BP",56,9,6,0.0295966327022001,0.749434038298137
"GO:0061615","glycolytic process through fructose-6-phosphate","BP",25,3,2,0.313604619495947,0.853034722247468
"GO:0061620","glycolytic process through glucose-6-phosphate","BP",21,3,2,0.225988521543272,0.776178774813023
"GO:0061621","canonical glycolysis","BP",18,3,2,0.164076709988588,0.697284412338668
"GO:0061718","glucose catabolic process to pyruvate","BP",18,3,2,0.164076709988588,0.697284412338668
"GO:0001656","metanephros development","BP",77,6,20,0.570553023446328,0.00152537939799134
"GO:0002070","epithelial cell maturation","BP",25,5,3,0.0422846696243344,0.645891207213593
"GO:0006059","hexitol metabolic process","BP",3,0,0,1,1
"GO:0006060","sorbitol metabolic process","BP",2,0,0,1,1
"GO:0006061","sorbitol biosynthetic process","BP",1,0,0,1,1
"GO:0006972","hyperosmotic response","BP",24,2,5,0.573276310152372,0.191739539619522
"GO:0009110","vitamin biosynthetic process","BP",23,2,1,0.549790055939403,0.958945866831792
"GO:0019400","alditol metabolic process","BP",22,4,4,0.0894699162506423,0.316264116346658
"GO:0019401","alditol biosynthetic process","BP",6,2,1,0.0749389808521366,0.565011609724336
"GO:0019406","hexitol biosynthetic process","BP",1,0,0,1,1
"GO:0019748","secondary metabolic process","BP",40,4,13,0.386672675965918,0.0011170451898729
"GO:0019852","L-ascorbic acid metabolic process","BP",13,1,1,0.655367626409966,0.835368187003256
"GO:0019853","L-ascorbic acid biosynthetic process","BP",6,0,0,1,1
"GO:0030638","polyketide metabolic process","BP",6,0,2,1,0.176518567158426
"GO:0030647","aminoglycoside antibiotic metabolic process","BP",6,0,2,1,0.176518567158426
"GO:0042364","water-soluble vitamin biosynthetic process","BP",14,2,0,0.302720546457373,1
"GO:0042415","norepinephrine metabolic process","BP",14,3,1,0.092002850877906,0.856709737512481
"GO:0042538","hyperosmotic salinity response","BP",10,1,2,0.559287279169741,0.378562591930954
"GO:0044597","daunorubicin metabolic process","BP",6,0,2,1,0.176518567158426
"GO:0044598","doxorubicin metabolic process","BP",6,0,2,1,0.176518567158426
"GO:0046370","fructose biosynthetic process","BP",3,0,0,1,1
"GO:0046425","regulation of receptor signaling pathway via JAK-STAT","BP",71,6,10,0.489667089511111,0.440095804429053
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","BP",35,4,6,0.295031751187994,0.29660893742678
"GO:0051595","response to methylglyoxal","BP",3,0,0,1,1
"GO:0071470","cellular response to osmotic stress","BP",57,5,11,0.468523565881829,0.112293175568601
"GO:0071472","cellular response to salt stress","BP",13,1,3,0.655367626409966,0.231975736027966
"GO:0071474","cellular hyperosmotic response","BP",18,1,3,0.771277196235733,0.418218934837684
"GO:0071475","cellular hyperosmotic salinity response","BP",9,1,1,0.521644595305149,0.713146090139783
"GO:0072044","collecting duct development","BP",10,2,4,0.182860440523818,0.0308791353486108
"GO:0072061","inner medullary collecting duct development","BP",3,1,1,0.217883340118557,0.340435301822401
"GO:0072205","metanephric collecting duct development","BP",6,0,3,1,0.0320306177886214
"GO:0097238","cellular response to methylglyoxal","BP",2,0,0,1,1
"GO:1901334","lactone metabolic process","BP",15,1,3,0.707487423824014,0.306280182745701
"GO:1901336","lactone biosynthetic process","BP",6,0,0,1,1
"GO:1902644","tertiary alcohol metabolic process","BP",15,2,5,0.332590939481673,0.035567760586143
"GO:1904892","regulation of receptor signaling pathway via STAT","BP",80,6,12,0.608553850519109,0.339238079545143
"GO:1904894","positive regulation of receptor signaling pathway via STAT","BP",43,4,7,0.441139528648327,0.319636394781087
"GO:0008543","fibroblast growth factor receptor signaling pathway","BP",108,10,27,0.343129460466917,0.000489386034346361
"GO:0021537","telencephalon development","BP",244,16,47,0.810028942284579,0.00320167731490147
"GO:0021543","pallium development","BP",167,11,30,0.771714841125424,0.0384644083043768
"GO:0021761","limbic system development","BP",93,4,22,0.941126102131905,0.00329735599052428
"GO:0021766","hippocampus development","BP",75,3,14,0.941097797921252,0.099811222577832
"GO:0031547","brain-derived neurotrophic factor receptor signaling pathway","BP",46,2,16,0.886557378959597,0.000126722904970783
"GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway","BP",45,3,16,0.69816629910432,9.38314475526311e-05
"GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","BP",49,6,18,0.18487938273146,2.08491525057342e-05
"GO:0036215","response to stem cell factor","BP",43,2,16,0.862424096897781,4.96153317578943e-05
"GO:0036216","cellular response to stem cell factor stimulus","BP",43,2,16,0.862424096897781,4.96153317578943e-05
