"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0044092","negative regulation of molecular function","BP",577,19,32,0.173061807032854,0.131770763513351
"GO:0044248","cellular catabolic process","BP",271,3,13,0.973592488240832,0.449166821809458
"GO:0044283","small molecule biosynthetic process","BP",488,22,23,0.00889238984048706,0.442967251002499
"GO:0045732","positive regulation of protein catabolic process","BP",195,6,5,0.395874159864211,0.942650059030167
"GO:0045806","negative regulation of endocytosis","BP",64,3,2,0.231607926015631,0.790476113314887
"GO:0045833","negative regulation of lipid metabolic process","BP",92,3,7,0.429378291264151,0.121030801765717
"GO:0045936","negative regulation of phosphate metabolic process","BP",339,12,23,0.17378715461416,0.0336797447053841
"GO:0045939","negative regulation of steroid metabolic process","BP",24,2,0,0.127915797345948,1
"GO:0046165","alcohol biosynthetic process","BP",122,13,1,1.71618023065415e-05,0.996477144630677
"GO:0046173","polyol biosynthetic process","BP",54,1,1,0.759248661996953,0.917468443188129
"GO:0046467","membrane lipid biosynthetic process","BP",123,2,4,0.833119584715645,0.810755220334635
"GO:0046512","sphingosine biosynthetic process","BP",13,0,0,1,1
"GO:0046519","sphingoid metabolic process","BP",20,1,0,0.409522165633409,1
"GO:0046520","sphingoid biosynthetic process","BP",13,0,0,1,1
"GO:0046890","regulation of lipid biosynthetic process","BP",179,7,13,0.185251174968738,0.0615096552042429
"GO:0048259","regulation of receptor-mediated endocytosis","BP",128,3,6,0.650236616661858,0.519962341575806
"GO:0048261","negative regulation of receptor-mediated endocytosis","BP",27,0,1,1,0.712400183729329
"GO:0048468","cell development","BP",2591,92,138,0.000815056556455771,0.0172715059274505
"GO:0048519","negative regulation of biological process","BP",4627,135,259,0.0590435821201117,1.72206089999168e-05
"GO:0048523","negative regulation of cellular process","BP",4472,123,252,0.240228857440218,1.47617107484366e-05
"GO:0048545","response to steroid hormone","BP",293,7,17,0.641927916580359,0.172674224275277
"GO:0048646","anatomical structure formation involved in morphogenesis","BP",1079,35,62,0.102440154866406,0.0282146596275411
"GO:0048709","oligodendrocyte differentiation","BP",104,3,3,0.509705790965834,0.85350144118288
"GO:0048869","cellular developmental process","BP",3734,130,194,0.000101147117468308,0.0121834330967488
"GO:0050435","amyloid-beta metabolic process","BP",60,3,1,0.204330059371632,0.937481606950968
"GO:0051051","negative regulation of transport","BP",392,16,24,0.0508012190926026,0.0796814817833719
"GO:0051055","negative regulation of lipid biosynthetic process","BP",52,2,4,0.392950791646728,0.206128336197609
"GO:0051129","negative regulation of cellular component organization","BP",701,25,48,0.0682615102252036,0.00256228924009214
"GO:0051174","regulation of phosphorus metabolic process","BP",973,24,62,0.63499102158104,0.00355546197327013
"GO:0051246","regulation of protein metabolic process","BP",1744,42,87,0.72445417893718,0.166389862700523
"GO:0051247","positive regulation of protein metabolic process","BP",1014,19,58,0.950959717749718,0.0356824748318278
"GO:0055082","intracellular chemical homeostasis","BP",615,19,25,0.250199024138194,0.732811831347894
"GO:0060049","regulation of protein glycosylation","BP",10,0,0,1,1
"GO:0060255","regulation of macromolecule metabolic process","BP",4822,126,223,0.487934671225236,0.33140482357135
"GO:0060341","regulation of cellular localization","BP",998,29,46,0.291526773694669,0.458992513134965
"GO:0060627","regulation of vesicle-mediated transport","BP",524,19,22,0.0906524248001757,0.665911497936223
"GO:0065009","regulation of molecular function","BP",1492,40,85,0.441414703530956,0.0137269347481363
"GO:0070085","glycosylation","BP",210,2,7,0.974444877138808,0.840247410774623
"GO:0071071","regulation of phospholipid biosynthetic process","BP",18,0,3,1,0.0448954367869693
"GO:0071072","negative regulation of phospholipid biosynthetic process","BP",5,0,2,1,0.0185215569324353
"GO:0080090","regulation of primary metabolic process","BP",4486,114,199,0.630230607833884,0.621076864395096
"GO:0090118","receptor-mediated endocytosis involved in cholesterol transport","BP",6,1,0,0.146129179459175,1
"GO:0090153","regulation of sphingolipid biosynthetic process","BP",15,0,1,1,0.499452875685765
"GO:0090155","negative regulation of sphingolipid biosynthetic process","BP",6,0,0,1,1
"GO:0090156","intracellular sphingolipid homeostasis","BP",6,0,0,1,1
"GO:0090370","negative regulation of cholesterol efflux","BP",5,1,0,0.123345109180533,1
"GO:0090407","organophosphate biosynthetic process","BP",536,8,28,0.970749189660036,0.234715847767723
"GO:0099040","ceramide translocation","BP",3,0,0,1,1
"GO:1901135","carbohydrate derivative metabolic process","BP",867,10,46,0.999244305720524,0.140193436633092
"GO:1901137","carbohydrate derivative biosynthetic process","BP",561,7,33,0.991605488548365,0.0714471727217073
"GO:1901873","regulation of post-translational protein modification","BP",245,5,14,0.766733411216343,0.21683409343432
"GO:1902003","regulation of amyloid-beta formation","BP",36,0,1,1,0.810254157830028
"GO:1902004","positive regulation of amyloid-beta formation","BP",17,0,1,1,0.543596786527566
"GO:1902991","regulation of amyloid precursor protein catabolic process","BP",43,0,1,1,0.862716201272409
"GO:1902993","positive regulation of amyloid precursor protein catabolic process","BP",23,0,1,1,0.654038010233473
"GO:1903018","regulation of glycoprotein metabolic process","BP",43,1,1,0.67809992827652,0.862716201272409
"GO:1903020","positive regulation of glycoprotein metabolic process","BP",24,1,0,0.468615653024258,1
"GO:1903509","liposaccharide metabolic process","BP",88,2,5,0.670755723767619,0.364293819272037
"GO:1903725","regulation of phospholipid metabolic process","BP",32,1,3,0.569687996043738,0.173379843189332
"GO:1903726","negative regulation of phospholipid metabolic process","BP",6,0,2,1,0.0269594375216124
"GO:1904375","regulation of protein localization to cell periphery","BP",150,4,7,0.549415554723714,0.517235304888646
"GO:1905038","regulation of membrane lipid metabolic process","BP",20,0,2,1,0.227071261148437
"GO:1905598","negative regulation of low-density lipoprotein receptor activity","BP",4,0,0,1,1
"GO:1905600","regulation of receptor-mediated endocytosis involved in cholesterol transport","BP",4,0,0,1,1
"GO:1905601","negative regulation of receptor-mediated endocytosis involved in cholesterol transport","BP",2,0,0,1,1
"GO:1905953","negative regulation of lipid localization","BP",40,1,0,0.651573929900392,1
"GO:1990778","protein localization to cell periphery","BP",365,16,14,0.0295137677803331,0.769502162927406
"GO:2000008","regulation of protein localization to cell surface","BP",43,3,4,0.100416391949717,0.127237234158256
"GO:2000644","regulation of receptor catabolic process","BP",13,0,2,1,0.11396823595333
"GO:2000646","positive regulation of receptor catabolic process","BP",9,0,2,1,0.0591646166790928
"GO:0000041","transition metal ion transport","BP",92,1,6,0.91187978718265,0.234452093755995
"GO:0006778","porphyrin-containing compound metabolic process","BP",40,0,0,1,1
"GO:0006779","porphyrin-containing compound biosynthetic process","BP",29,0,0,1,1
"GO:0006783","heme biosynthetic process","BP",25,0,0,1,1
"GO:0006811","monoatomic ion transport","BP",926,28,55,0.227586333738394,0.021626058471771
"GO:0006812","monoatomic cation transport","BP",805,24,45,0.271233601949383,0.0789699932580092
"GO:0006826","iron ion transport","BP",55,1,3,0.765525376785707,0.45376697692072
"GO:0006839","mitochondrial transport","BP",169,2,3,0.936581422937592,0.983662657968295
"GO:0006873","intracellular monoatomic ion homeostasis","BP",436,12,17,0.46083677630555,0.764911228639372
"GO:0006879","intracellular iron ion homeostasis","BP",61,1,3,0.799901871629187,0.522866686102168
"GO:0016226","iron-sulfur cluster assembly","BP",26,0,0,1,1
"GO:0030001","metal ion transport","BP",682,22,41,0.174475979163404,0.0368133759800945
"GO:0030003","intracellular monoatomic cation homeostasis","BP",429,12,17,0.4385833841499,0.742127977798897
"GO:0031163","metallo-sulfur cluster assembly","BP",26,0,0,1,1
"GO:0033013","tetrapyrrole metabolic process","BP",50,1,0,0.732420575753075,1
"GO:0033014","tetrapyrrole biosynthetic process","BP",29,0,0,1,1
"GO:0034220","monoatomic ion transmembrane transport","BP",740,23,41,0.215045966752932,0.0996888647413355
"GO:0034755","iron ion transmembrane transport","BP",26,0,2,1,0.328589440932176
"GO:0042168","heme metabolic process","BP",36,0,0,1,1
"GO:0042440","pigment metabolic process","BP",58,0,0,1,1
"GO:0046148","pigment biosynthetic process","BP",42,0,0,1,1
"GO:0050801","monoatomic ion homeostasis","BP",502,16,20,0.234949290324622,0.747458893269384
"GO:0055080","monoatomic cation homeostasis","BP",495,15,20,0.307281307922775,0.725343261230466
"GO:0070453","regulation of heme biosynthetic process","BP",6,0,0,1,1
"GO:0070455","positive regulation of heme biosynthetic process","BP",3,0,0,1,1
"GO:0072593","reactive oxygen species metabolic process","BP",220,6,12,0.510091428185175,0.289815611704945
"GO:0098655","monoatomic cation transmembrane transport","BP",644,20,36,0.236015961182983,0.106904173954586
"GO:0098660","inorganic ion transmembrane transport","BP",685,21,38,0.247056585323564,0.108201729952129
"GO:0098662","inorganic cation transmembrane transport","BP",627,19,35,0.277116072954577,0.112173365259634
"GO:0098771","inorganic ion homeostasis","BP",440,15,17,0.173410234446037,0.777312644187503
"GO:0140466","iron-sulfur cluster export from the mitochondrion","BP",1,0,0,1,1
"GO:1901401","regulation of tetrapyrrole metabolic process","BP",7,0,0,1,1
"GO:1901403","positive regulation of tetrapyrrole metabolic process","BP",4,0,0,1,1
"GO:1901463","regulation of tetrapyrrole biosynthetic process","BP",6,0,0,1,1
"GO:1901465","positive regulation of tetrapyrrole biosynthetic process","BP",3,0,0,1,1
"GO:1901678","iron coordination entity transport","BP",12,0,1,1,0.425116882792849
"GO:1902497","iron-sulfur cluster transmembrane transport","BP",1,0,0,1,1
"GO:1903329","regulation of iron-sulfur cluster assembly","BP",1,0,0,1,1
"GO:1903331","positive regulation of iron-sulfur cluster assembly","BP",1,0,0,1,1
"GO:1903409","reactive oxygen species biosynthetic process","BP",60,1,2,0.794543275876659,0.759744752618284
"GO:1903426","regulation of reactive oxygen species biosynthetic process","BP",47,1,2,0.710360423527522,0.632032664711555
"GO:1903427","negative regulation of reactive oxygen species biosynthetic process","BP",21,0,0,1,1
"GO:1990542","mitochondrial transmembrane transport","BP",89,2,1,0.676783790747457,0.983692822959048
"GO:2000377","regulation of reactive oxygen species metabolic process","BP",143,5,7,0.314724838023535,0.466677600312941
"GO:2000378","negative regulation of reactive oxygen species metabolic process","BP",45,0,1,1,0.874844639822186
"GO:0001678","intracellular glucose homeostasis","BP",159,6,7,0.233064951166706,0.579474153920898
"GO:0002791","regulation of peptide secretion","BP",205,9,15,0.0873539967180209,0.0446373746504823
"GO:0002793","positive regulation of peptide secretion","BP",117,7,9,0.032966112337713,0.0818241434175064
"GO:0006694","steroid biosynthetic process","BP",125,15,2,8.59870149859491e-07,0.978707213566924
"GO:0006695","cholesterol biosynthetic process","BP",52,11,0,7.37727569318401e-08,1
"GO:0009743","response to carbohydrate","BP",226,9,15,0.135486328239993,0.0870250488725357
"GO:0009746","response to hexose","BP",197,7,12,0.252693250705474,0.179397533239669
"GO:0009749","response to glucose","BP",191,7,11,0.229387689730837,0.244008506022641
"GO:0009914","hormone transport","BP",309,12,21,0.10894972009924,0.0404210216586331
"GO:0010638","positive regulation of organelle organization","BP",505,18,37,0.10974807126568,0.00255242153895133
"GO:0010647","positive regulation of cell communication","BP",1567,43,94,0.375129994723912,0.00230532517162786
"GO:0010742","macrophage derived foam cell differentiation","BP",25,0,1,1,0.684564099014096
"GO:0010743","regulation of macrophage derived foam cell differentiation","BP",20,0,1,1,0.60263057954431
"GO:0010745","negative regulation of macrophage derived foam cell differentiation","BP",8,0,0,1,1
"GO:0010817","regulation of hormone levels","BP",453,19,30,0.0280517050472293,0.0229134423114921
"GO:0010883","regulation of lipid storage","BP",42,1,3,0.669489693708207,0.293576908395901
"GO:0010888","negative regulation of lipid storage","BP",18,0,0,1,1
"GO:0010893","positive regulation of steroid biosynthetic process","BP",28,2,2,0.164020040037654,0.361829286060092
"GO:0016126","sterol biosynthetic process","BP",58,11,0,2.41749827088643e-07,1
"GO:0019915","lipid storage","BP",83,3,8,0.366228078950397,0.0331980274938996
"GO:0023056","positive regulation of signaling","BP",1570,43,94,0.380126186606829,0.00244007870352613
"GO:0030072","peptide hormone secretion","BP",244,10,16,0.1047607408522,0.0858613874990055
"GO:0030073","insulin secretion","BP",204,10,12,0.0408006653666194,0.210702929770198
"GO:0032024","positive regulation of insulin secretion","BP",93,7,6,0.0106094363991002,0.24192264900866
"GO:0033043","regulation of organelle organization","BP",1116,33,83,0.242448333285928,3.73968394321181e-06
"GO:0033500","carbohydrate homeostasis","BP",250,9,11,0.204030739704775,0.576167377834303
"GO:0034284","response to monosaccharide","BP",205,8,13,0.165661212800552,0.135832527031757
"GO:0034367","protein-containing complex remodeling","BP",18,0,1,1,0.564188598178355
"GO:0034368","protein-lipid complex remodeling","BP",16,0,0,1,1
"GO:0034369","plasma lipoprotein particle remodeling","BP",16,0,0,1,1
"GO:0034374","low-density lipoprotein particle remodeling","BP",8,0,0,1,1
"GO:0034375","high-density lipoprotein particle remodeling","BP",10,0,0,1,1
"GO:0034436","glycoprotein transport","BP",4,0,0,1,1
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus","BP",81,4,2,0.159495279368945,0.88554321196109
"GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","BP",41,3,0,0.0900060551821074,1
"GO:0042593","glucose homeostasis","BP",249,9,11,0.200920939170303,0.570771279249126
"GO:0045540","regulation of cholesterol biosynthetic process","BP",24,1,0,0.468615653024258,1
"GO:0045542","positive regulation of cholesterol biosynthetic process","BP",15,1,0,0.326355959943261,1
"GO:0045595","regulation of cell differentiation","BP",1408,38,92,0.427262843725962,0.000165427656328165
"GO:0045596","negative regulation of cell differentiation","BP",598,19,49,0.214040110876995,3.83806954241908e-05
